FeedbackID,EnrollmentID,Rating,CommentLength,SubmissionDate,CreatedDate
607,18422,1,188,2022-06-15,2025-03-10
608,16152,2,182,2020-04-10,2024-02-02
609,11206,5,180,2022-02-01,2023-05-18
610,11510,2,26,2025-09-06,2023-09-29
611,3493,4,72,2020-09-25,2022-04-29
612,18817,4,52,2024-10-31,2021-01-19
613,11066,2,120,2022-03-04,2025-03-20
614,18947,2,152,2025-10-26,2022-09-30
615,7516,1,66,2025-12-02,2020-01-29
616,7569,4,99,2022-07-16,2023-06-04
617,13429,3,144,2021-03-05,2021-09-19
618,10109,4,106,2025-01-02,2020-02-26
619,8428,4,176,2024-12-09,2023-06-26
620,5982,5,180,2023-07-03,2022-09-12
621,5973,4,172,2020-04-22,2024-11-21
622,2932,5,117,2020-05-06,2024-04-10
623,343,3,62,2021-06-16,2022-09-24
624,11423,4,185,2025-02-01,2025-10-31
625,20335,3,186,2022-03-11,2023-02-22
626,17508,3,33,2023-02-11,2022-02-10
627,10214,2,161,2025-04-25,2023-09-09
628,17935,3,185,2021-09-19,2023-05-20
629,17168,4,36,2025-08-28,2020-10-31
630,13229,2,179,2020-03-19,2021-06-03
631,24137,5,78,2023-10-23,2021-07-13
632,9205,5,77,2025-10-02,2023-05-12
633,2203,5,68,2025-11-06,2024-09-29
634,22000,5,49,2023-11-18,2023-10-07
635,16340,5,83,2022-11-03,2025-10-22
636,711,3,182,2022-02-13,2025-11-28
637,5546,2,61,2020-12-06,2022-06-08
638,4844,2,141,2021-11-03,2024-02-16
639,18544,1,69,2023-02-10,2021-10-23
640,19933,1,171,2023-12-10,2020-03-09
641,21840,4,65,2025-09-21,2024-06-27
642,7686,5,197,2024-02-24,2022-05-11
643,3485,4,39,2021-09-06,2024-01-01
644,14343,2,22,2025-06-05,2023-12-24
645,24903,4,192,2021-11-26,2024-10-05
646,10165,1,64,2024-07-11,2021-05-24
647,9227,2,160,2025-09-17,2023-07-30
648,6094,4,189,2024-08-20,2021-02-07
649,8956,1,132,2023-04-16,2022-03-30
650,3571,1,162,2022-05-05,2021-12-13
651,19097,4,126,2021-08-14,2023-03-18
652,5850,5,50,2021-04-15,2024-06-14
653,15080,5,40,2025-10-05,2025-12-21
654,17688,1,161,2024-05-02,2022-04-04
655,5440,1,96,2022-04-06,2020-10-12
656,8053,2,163,2022-02-10,2025-03-26
657,22549,4,92,2021-10-29,2025-09-05
658,630,3,184,2021-12-02,2024-10-04
659,13077,2,50,2024-05-15,2023-08-24
660,10995,3,190,2025-08-16,2021-07-22
661,14719,1,104,2023-09-24,2020-10-17
662,10294,2,41,2020-07-08,2020-12-16
663,3798,5,66,2021-08-25,2023-02-02
664,21062,1,25,2024-09-29,2024-09-06
665,15873,5,116,2025-11-02,2021-05-26
666,6734,3,195,2024-09-24,2020-07-13
667,19739,1,178,2024-05-02,2021-02-11
668,21933,5,137,2022-05-28,2020-10-25
669,7457,4,22,2020-09-10,2024-10-31
670,718,4,129,2023-09-24,2024-08-18
671,16863,1,143,2020-01-28,2024-11-18
672,15456,3,92,2022-12-14,2023-11-30
673,4441,4,159,2025-06-12,2021-04-01
674,17250,1,68,2025-04-20,2024-04-10
675,21238,1,86,2020-01-11,2021-05-01
676,17054,1,116,2020-03-25,2025-06-02
677,7961,4,193,2020-08-04,2025-02-24
678,24902,4,141,2021-01-07,2025-08-02
679,4791,2,92,2021-12-31,2024-10-05
680,10067,4,51,2024-07-12,2020-06-15
681,15509,1,51,2021-01-07,2023-08-01
682,5400,2,97,2024-12-19,2021-02-23
683,19473,2,85,2022-11-16,2021-02-10
684,15170,5,128,2024-07-11,2022-10-22
685,22414,1,73,2022-12-01,2020-02-09
686,20556,2,181,2023-07-23,2020-05-21
687,16299,1,163,2022-09-25,2023-05-07
688,5780,3,41,2020-06-06,2024-07-03
689,12190,4,100,2025-10-11,2024-08-02
690,16182,5,174,2024-09-27,2024-03-07
691,11563,4,21,2023-06-06,2023-10-12
692,454,2,40,2024-07-26,2022-07-01
693,5475,1,41,2023-03-19,2025-10-23
694,15302,1,54,2021-09-18,2020-01-02
695,12409,3,30,2021-08-29,2023-01-16
696,21676,1,88,2023-06-28,2020-06-04
697,17908,2,47,2025-03-08,2022-09-13
698,11061,3,124,2021-06-21,2023-06-25
699,5494,2,103,2023-11-20,2020-09-14
700,12942,2,136,2022-04-26,2024-08-07
701,10295,1,141,2020-08-01,2023-06-01
702,6056,2,176,2020-02-01,2022-05-21
703,5047,5,128,2023-12-03,2020-10-16
704,13734,4,79,2021-09-12,2025-05-16
705,18609,3,39,2024-11-23,2020-02-26
706,278,5,111,2021-03-24,2024-02-08
707,8433,5,97,2025-01-21,2025-02-17
708,11144,3,93,2023-02-19,2023-02-27
709,21405,2,180,2025-05-07,2025-02-10
710,3503,5,72,2025-02-04,2022-12-17
711,15520,4,192,2022-10-27,2025-02-23
712,20049,2,141,2020-05-02,2024-12-10
713,24509,1,135,2024-02-23,2023-07-31
714,13800,1,34,2025-02-16,2025-11-14
715,1448,1,157,2021-09-22,2025-10-13
716,6097,1,101,2022-02-28,2020-06-27
717,16689,4,72,2023-10-18,2020-11-07
718,4820,2,44,2022-07-10,2022-07-29
719,8257,3,143,2025-10-15,2024-09-15
720,19346,4,166,2022-12-23,2022-10-18
721,11848,4,130,2021-12-29,2025-11-07
722,11798,4,133,2022-05-19,2022-08-24
723,19722,4,107,2024-08-23,2025-12-17
724,2190,1,162,2020-08-05,2021-10-18
725,1661,1,81,2022-08-22,2021-05-03
726,3123,2,33,2022-04-05,2025-06-01
727,23847,5,24,2024-06-10,2024-08-31
728,18206,3,128,2024-11-22,2021-02-21
729,21962,4,120,2021-01-23,2020-11-14
730,19788,1,158,2025-12-23,2023-05-05
731,22183,5,189,2023-04-19,2020-05-31
732,21425,5,64,2025-04-17,2021-01-06
733,19123,1,64,2024-06-26,2023-11-12
734,18291,1,83,2021-06-12,2024-10-24
735,24777,3,87,2020-04-20,2021-05-13
736,8902,5,168,2020-09-21,2022-09-10
737,1533,1,94,2024-04-07,2022-12-15
738,16625,4,189,2023-08-05,2021-02-25
739,6642,4,153,2023-04-06,2020-03-22
740,22115,1,166,2021-01-17,2022-05-29
741,20136,3,52,2025-03-14,2023-11-02
742,12935,5,49,2020-05-30,2023-05-30
743,5774,1,154,2023-10-07,2021-06-15
744,6211,2,148,2024-09-20,2025-10-06
745,8604,4,120,2023-03-14,2024-04-22
746,16210,3,199,2025-04-01,2025-08-03
747,19310,3,196,2024-11-19,2022-06-08
748,6404,4,89,2023-01-21,2025-12-06
749,1541,4,156,2020-05-05,2020-02-26
750,8992,3,84,2024-09-08,2024-04-07
751,3159,2,151,2025-01-28,2021-02-02
752,17393,2,156,2024-10-25,2025-09-07
753,12533,2,195,2024-11-29,2025-04-28
754,6164,4,140,2024-05-20,2025-05-27
755,21260,3,160,2025-02-05,2023-03-08
756,15320,5,127,2020-12-28,2025-12-21
757,20026,1,129,2025-02-03,2022-05-05
758,17405,2,34,2024-04-17,2023-02-06
759,1097,2,173,2025-04-17,2023-07-08
760,3063,4,27,2024-04-08,2021-11-17
761,13870,5,63,2021-07-27,2021-06-25
762,23548,3,160,2022-11-13,2021-11-01
763,20741,1,52,2020-11-27,2023-08-30
764,22457,4,45,2024-12-08,2022-09-02
765,27,3,69,2020-09-27,2020-01-19
766,15582,4,53,2020-11-05,2021-05-26
767,18178,4,23,2023-04-02,2025-07-04
768,24820,1,54,2021-06-25,2022-05-17
769,18754,5,30,2024-09-08,2021-07-20
770,16092,5,145,2023-07-07,2023-03-21
771,5909,2,45,2020-12-19,2024-10-11
772,11971,3,189,2023-01-11,2024-04-18
773,9042,3,64,2023-03-23,2023-12-24
774,21022,4,157,2020-08-07,2021-02-09
775,15259,1,89,2021-08-17,2022-12-27
776,7033,1,186,2020-03-19,2024-07-31
777,20099,3,141,2024-06-11,2020-04-11
778,7950,3,44,2020-04-01,2022-12-07
779,22668,4,20,2025-06-19,2023-09-11
780,687,3,169,2020-10-28,2021-01-29
781,1374,1,91,2022-07-05,2025-01-07
782,4847,1,61,2020-03-21,2020-11-18
783,296,2,82,2023-10-02,2024-12-01
784,8280,1,40,2022-10-09,2025-09-29
785,5980,4,143,2025-08-05,2023-12-26
786,7299,5,121,2024-11-30,2020-11-25
787,8624,3,28,2025-05-19,2025-04-24
788,10281,4,89,2020-07-18,2024-08-10
789,2851,1,40,2024-05-18,2024-06-08
790,4826,1,108,2023-11-18,2025-07-23
791,2266,2,176,2022-10-14,2021-08-25
792,13379,4,66,2023-07-24,2023-08-09
793,21032,5,51,2022-10-22,2022-06-22
794,5108,2,155,2023-11-02,2022-04-10
795,22594,1,65,2025-02-09,2025-10-28
796,9749,1,196,2025-02-12,2025-11-09
797,17060,3,86,2020-03-28,2022-01-15
798,18242,1,190,2024-08-20,2022-09-25
799,6330,4,109,2024-02-17,2024-12-25
800,14079,1,176,2024-11-12,2024-12-25
801,18456,1,112,2022-09-21,2021-04-25
802,8391,5,83,2024-08-05,2024-08-14
803,13681,5,37,2020-12-04,2023-05-15
804,8940,4,67,2024-06-21,2021-09-11
805,6980,5,165,2022-07-09,2025-02-04
806,8275,5,192,2022-09-03,2022-12-04
807,19193,4,167,2023-06-15,2025-08-31
808,8678,3,189,2024-12-13,2024-05-19
809,12431,1,176,2021-05-13,2023-09-10
810,11882,2,146,2023-04-23,2022-04-02
811,15927,5,153,2021-04-25,2020-12-29
812,17300,1,183,2022-12-05,2025-01-30
813,9192,1,89,2024-02-24,2021-12-27
814,9146,1,58,2022-03-05,2020-12-20
815,14762,4,185,2023-04-07,2023-11-27
816,12989,3,20,2021-09-02,2021-04-20
817,11181,2,49,2020-04-10,2024-05-27
818,19017,4,39,2024-09-11,2021-08-18
819,9934,1,194,2022-03-11,2021-04-08
820,11306,3,23,2021-05-08,2022-08-24
821,14365,3,142,2024-02-14,2024-08-06
822,6383,1,193,2021-03-09,2024-03-25
823,24895,1,142,2025-05-22,2023-09-07
824,6442,1,149,2020-02-21,2020-09-02
825,14726,5,125,2025-01-06,2022-09-06
826,8575,2,155,2024-04-15,2020-09-25
827,15659,4,40,2020-07-23,2025-10-28
828,5154,4,176,2021-01-11,2020-12-15
829,4195,5,130,2024-05-20,2020-01-18
830,16653,2,179,2024-03-19,2021-12-18
831,4536,4,175,2022-07-10,2023-05-17
832,331,2,23,2024-12-09,2024-02-27
833,17414,2,141,2025-12-10,2024-10-13
834,18408,5,138,2025-08-15,2020-02-21
835,11771,2,76,2025-06-10,2023-09-22
836,9284,2,22,2023-09-17,2025-10-14
837,3495,3,117,2020-05-15,2021-09-09
838,11496,4,164,2025-11-06,2023-05-23
839,4173,2,147,2023-03-08,2025-12-20
840,4427,1,38,2021-08-21,2024-02-17
841,22795,1,30,2020-03-26,2023-07-18
842,24253,3,27,2025-10-02,2024-05-13
843,17191,4,83,2025-01-22,2022-03-10
844,14126,3,80,2025-11-25,2022-08-20
845,3297,3,28,2025-03-21,2022-10-25
846,22990,4,79,2022-06-19,2020-09-07
847,17427,1,83,2022-02-08,2021-06-09
848,17707,2,42,2024-11-07,2020-05-09
849,23378,5,140,2023-02-22,2023-02-12
850,20680,4,20,2025-11-21,2024-05-24
851,5503,1,87,2023-12-16,2020-09-23
852,14634,2,34,2022-05-12,2024-02-11
853,13958,1,150,2021-03-19,2020-05-30
854,18827,1,138,2023-12-10,2025-07-29
855,11308,3,142,2022-03-06,2021-12-02
856,14124,3,120,2023-12-06,2024-10-27
857,178,2,31,2024-08-21,2021-08-17
858,4251,5,68,2023-07-29,2025-10-14
859,18578,2,129,2022-06-17,2022-02-17
860,22618,3,59,2020-07-17,2022-04-18
861,16773,3,130,2025-03-10,2023-10-13
862,6828,1,66,2025-07-24,2021-11-22
863,16340,2,29,2025-09-14,2020-01-10
864,5884,3,186,2024-02-02,2024-02-25
865,13725,3,23,2025-01-28,2024-03-02
866,13280,3,145,2021-04-01,2023-04-24
867,386,5,189,2020-08-04,2024-10-14
868,5277,5,76,2020-02-27,2020-06-04
869,3634,3,194,2023-11-08,2020-01-12
870,17348,3,86,2022-12-01,2025-03-06
871,6670,1,160,2022-05-09,2024-12-21
872,18979,4,188,2024-07-12,2022-07-04
873,17393,1,32,2020-07-12,2023-11-08
874,9105,1,114,2024-02-19,2024-12-29
875,12699,3,82,2022-10-11,2022-02-26
876,9112,4,121,2023-09-04,2024-12-19
877,16268,5,108,2024-05-09,2025-12-26
878,24153,3,84,2022-11-22,2025-01-30
879,19960,4,114,2022-03-08,2022-03-05
880,22180,2,76,2023-06-12,2023-07-20
881,4652,4,30,2021-10-16,2023-11-29
882,19239,1,131,2021-12-15,2024-06-22
883,14725,1,57,2025-07-03,2022-07-26
884,16057,3,49,2024-02-19,2022-09-02
885,4096,2,112,2025-06-13,2022-11-21
886,4469,2,48,2021-01-23,2020-04-22
887,21290,1,175,2023-12-16,2022-02-10
888,18320,2,48,2022-01-18,2021-02-17
889,4912,2,41,2023-08-19,2024-05-09
890,18943,4,47,2025-08-16,2021-04-05
891,4628,4,61,2025-03-12,2023-06-17
892,14205,2,101,2024-03-30,2023-05-02
893,22543,1,67,2022-07-04,2025-09-17
894,7478,5,194,2024-02-15,2022-09-03
895,8233,5,116,2024-07-08,2023-04-01
896,2935,1,39,2020-04-08,2023-01-11
897,14125,5,24,2022-06-30,2024-07-17
898,17437,1,172,2022-09-04,2020-07-01
899,15311,1,97,2023-09-16,2021-06-05
900,1995,3,33,2021-05-03,2024-08-25
901,8335,3,140,2020-03-23,2023-03-02
902,3914,4,66,2023-04-09,2021-10-17
903,2484,2,40,2021-09-27,2023-09-17
904,2987,1,161,2021-10-22,2021-01-19
905,8410,1,160,2022-02-24,2021-11-27
906,2975,3,152,2022-12-24,2020-08-09
907,2250,5,199,2023-05-20,2020-08-21
908,4346,3,128,2024-08-11,2025-11-21
909,2920,5,51,2024-04-09,2022-04-29
910,15765,1,166,2022-09-01,2025-12-23
911,1033,3,77,2025-12-31,2020-03-14
912,11278,1,120,2020-07-12,2023-08-06
913,23444,2,137,2023-12-26,2021-09-19
914,8567,5,56,2023-09-03,2025-10-13
915,1979,1,154,2025-11-13,2021-06-20
916,23274,4,47,2025-03-26,2022-03-21
917,962,3,54,2020-11-24,2020-10-13
918,19817,4,160,2025-05-14,2024-11-03
919,15821,3,115,2025-02-07,2024-11-30
920,11850,5,135,2024-11-27,2024-10-12
921,20709,1,33,2021-10-16,2024-08-24
922,3051,2,75,2023-12-15,2021-02-02
923,4080,5,194,2022-07-22,2024-05-19
924,18297,2,190,2020-11-20,2025-12-05
925,22931,4,71,2025-02-23,2021-02-03
926,5645,2,52,2024-11-24,2021-06-18
927,8957,1,161,2023-09-23,2024-09-26
928,11063,2,120,2024-03-27,2021-12-23
929,24288,1,180,2022-03-26,2023-02-06
930,9403,2,50,2020-11-22,2025-06-04
931,20569,5,93,2023-04-02,2020-03-31
932,14668,4,43,2025-01-30,2020-01-08
933,14303,4,158,2025-04-16,2020-05-15
934,5375,5,171,2022-04-15,2020-06-07
935,23405,3,119,2022-03-20,2020-12-19
936,3514,4,141,2023-08-07,2025-06-27
937,22617,2,133,2022-01-30,2022-07-05
938,7549,1,147,2020-12-22,2025-09-29
939,10559,3,147,2021-12-31,2023-07-27
940,23569,1,138,2022-05-07,2025-12-18
941,20071,1,194,2025-07-16,2025-03-24
942,1832,3,102,2023-10-20,2023-05-09
943,20690,5,113,2022-08-23,2023-04-02
944,22936,3,158,2022-04-24,2023-02-28
945,9020,3,25,2021-10-10,2022-08-08
946,3693,5,184,2020-07-18,2021-06-06
947,4380,1,199,2025-01-06,2025-06-30
948,19289,5,178,2020-09-12,2025-08-24
949,11841,2,83,2021-04-04,2021-07-24
950,16413,3,86,2025-10-30,2021-08-29
951,8924,3,189,2022-04-25,2025-11-21
952,9145,5,161,2025-03-30,2021-07-18
953,23771,5,42,2024-01-04,2025-02-26
954,369,2,103,2020-01-05,2020-03-08
955,7315,3,183,2025-05-30,2025-02-11
956,2487,3,67,2024-01-09,2021-10-17
957,13188,4,145,2020-11-14,2021-07-25
958,15886,3,80,2021-12-11,2025-11-24
959,6848,1,110,2023-03-21,2025-12-06
960,10190,5,42,2023-02-23,2024-09-06
961,11872,4,177,2024-09-02,2025-02-17
962,9814,2,136,2025-05-09,2023-08-27
963,24910,1,77,2021-05-20,2021-03-21
964,6396,2,60,2021-01-17,2024-01-13
965,17479,1,142,2020-05-08,2021-10-05
966,18458,1,74,2021-01-26,2023-10-27
967,23040,4,179,2021-07-29,2020-11-27
968,10278,2,97,2025-12-09,2023-09-26
969,2527,3,179,2021-05-01,2021-07-26
970,9174,5,33,2022-08-08,2023-10-21
971,9954,1,126,2024-09-25,2025-02-25
972,17260,2,172,2021-05-11,2024-05-28
973,7744,3,74,2022-06-17,2023-04-11
974,5585,1,155,2023-03-12,2023-02-19
975,14525,1,68,2022-12-09,2021-12-05
976,2989,4,180,2023-11-04,2023-09-30
977,122,1,142,2024-09-01,2025-04-30
978,7293,1,42,2021-07-13,2024-04-08
979,6770,1,150,2025-07-08,2024-08-07
980,18678,1,182,2021-02-25,2021-02-20
981,19193,4,171,2020-08-17,2024-01-26
982,999,3,158,2022-05-24,2021-05-24
983,19697,2,162,2023-11-05,2025-07-02
984,1777,2,27,2023-02-14,2023-02-10
985,3900,2,76,2023-09-07,2021-05-01
986,9874,3,81,2024-01-25,2024-03-29
987,5573,5,152,2024-05-10,2021-10-24
988,17778,1,86,2025-02-14,2022-04-27
989,2139,1,33,2025-05-05,2022-11-28
990,24526,5,61,2022-01-18,2025-04-07
991,19276,3,39,2023-06-05,2024-09-11
992,21661,5,20,2024-02-05,2024-04-08
993,15813,4,196,2023-11-30,2023-08-28
994,4267,2,26,2025-05-25,2020-02-02
995,15022,5,159,2025-03-22,2024-03-05
996,5477,2,80,2021-03-22,2023-09-17
997,12602,3,36,2024-09-18,2020-10-23
998,14396,1,31,2023-05-12,2021-06-15
999,20784,5,126,2024-05-29,2020-03-03
1000,2953,2,98,2025-12-23,2022-06-06
1001,24347,1,140,2021-01-20,2022-12-28
1002,21487,3,161,2020-03-20,2023-12-10
1003,5137,4,69,2021-01-25,2024-03-08
1004,891,2,105,2022-01-13,2023-10-30
1005,6234,2,136,2025-08-07,2020-05-23
1006,8621,5,97,2023-09-07,2021-03-05
1007,17830,2,50,2021-09-21,2023-07-19
1008,13632,3,82,2023-05-22,2023-09-27
1009,8507,5,23,2023-08-03,2020-10-29
1010,9102,2,151,2023-06-13,2021-03-03
1011,24638,5,72,2021-03-21,2021-05-01
1012,10052,2,179,2025-05-30,2025-05-06
1013,22421,5,135,2021-06-17,2023-05-31
1014,19678,1,109,2023-02-22,2025-01-10
1015,20757,2,126,2023-12-22,2021-07-28
1016,24177,2,49,2025-01-04,2022-08-19
1017,16071,3,72,2020-08-01,2023-09-08
1018,6047,2,185,2020-04-26,2024-03-18
1019,23334,4,24,2020-02-17,2025-01-24
1020,19559,3,179,2025-06-29,2022-02-09
1021,14470,5,170,2024-06-11,2022-04-18
1022,18580,1,171,2023-10-30,2025-08-29
1023,5121,2,155,2023-07-04,2022-10-17
1024,19497,1,192,2022-08-09,2020-02-01
1025,7024,3,188,2025-09-15,2023-09-04
1026,9277,2,102,2020-02-16,2020-04-06
1027,5514,2,166,2025-11-24,2021-04-27
1028,11995,2,195,2025-04-16,2022-05-06
1029,2992,5,64,2022-12-30,2025-06-12
1030,18887,4,59,2021-01-29,2024-08-16
1031,15582,3,75,2021-03-25,2025-12-29
1032,10188,3,159,2022-04-26,2021-10-02
1033,22876,5,62,2020-12-05,2022-11-25
1034,8649,2,80,2021-07-27,2024-12-19
1035,14129,2,145,2024-07-12,2021-01-30
1036,7675,4,170,2022-10-12,2022-05-17
1037,13761,4,135,2021-07-04,2021-04-30
1038,23724,4,130,2023-03-04,2020-12-10
1039,17719,2,97,2021-01-06,2025-09-03
1040,11487,2,141,2022-02-16,2021-03-02
1041,23883,1,127,2020-02-07,2025-09-12
1042,7876,5,107,2024-04-22,2022-03-29
1043,3846,5,111,2024-09-10,2020-02-20
1044,9089,5,160,2022-04-03,2021-10-01
1045,22030,4,20,2025-05-12,2022-12-06
1046,23281,5,71,2024-05-08,2025-12-10
1047,20507,2,96,2025-12-11,2023-05-06
1048,733,3,44,2025-02-03,2020-09-26
1049,20212,4,102,2022-11-15,2024-02-23
1050,4832,4,28,2023-12-13,2020-11-19
1051,1134,3,154,2021-07-30,2020-08-14
1052,13782,4,175,2021-04-19,2025-06-12
1053,19329,3,161,2021-06-07,2024-10-28
1054,15802,4,117,2022-09-07,2025-03-24
1055,13110,3,167,2022-12-24,2023-08-20
1056,3890,1,85,2022-08-14,2025-03-30
1057,23876,4,110,2024-03-31,2022-11-28
1058,16367,1,199,2025-08-14,2024-10-22
1059,12090,3,30,2020-10-17,2025-11-05
1060,10858,5,50,2022-02-20,2024-01-26
1061,6742,5,86,2024-06-14,2024-12-19
1062,6264,5,139,2022-02-05,2024-12-04
1063,1399,5,39,2022-12-09,2020-06-23
1064,2686,5,78,2022-11-09,2024-02-19
1065,3118,1,160,2025-06-30,2024-06-11
1066,17540,4,91,2023-06-08,2025-06-14
1067,23167,5,154,2025-07-07,2025-05-21
1068,22360,3,125,2022-08-27,2020-10-07
1069,7436,3,72,2024-07-21,2021-04-01
1070,9339,4,150,2021-09-06,2025-09-27
1071,19463,2,157,2020-09-27,2021-07-03
1072,9947,1,125,2021-10-22,2023-02-18
1073,1957,5,194,2025-02-10,2025-05-07
1074,13111,5,54,2021-03-06,2022-01-13
1075,21773,4,79,2022-09-15,2023-05-28
1076,10438,1,150,2025-08-19,2025-12-16
1077,16782,5,130,2020-10-17,2024-11-01
1078,22361,2,170,2022-07-16,2022-08-03
1079,3554,4,73,2024-11-18,2023-02-16
1080,5932,2,96,2024-03-30,2023-07-29
1081,21232,1,127,2021-10-26,2020-02-17
1082,16020,1,167,2023-10-30,2024-06-16
1083,16675,4,80,2022-05-16,2021-05-28
1084,9081,4,161,2023-07-15,2025-07-07
1085,5723,3,197,2025-07-14,2022-01-08
1086,19522,2,114,2025-01-07,2025-02-21
1087,17937,2,150,2024-08-30,2023-06-23
1088,22875,3,34,2023-02-23,2023-05-09
1089,1116,2,80,2022-04-18,2023-03-09
1090,11402,4,182,2025-08-19,2020-01-12
1091,1435,4,130,2020-03-05,2021-10-08
1092,21389,1,166,2024-05-12,2023-01-22
1093,2426,5,77,2020-03-29,2020-03-06
1094,932,5,157,2022-05-19,2022-10-03
1095,6736,3,20,2025-07-31,2025-04-29
1096,1090,1,72,2022-03-04,2020-07-28
1097,6795,3,88,2020-05-08,2025-02-25
1098,2309,2,44,2023-02-17,2024-01-19
1099,15796,5,191,2021-06-14,2023-03-26
1100,14897,2,166,2025-09-04,2020-12-15
1101,2820,5,145,2025-05-28,2024-07-25
1102,22492,1,171,2024-10-31,2020-07-30
1103,2567,3,139,2022-11-17,2024-10-06
1104,12316,5,186,2025-08-04,2021-03-07
1105,7224,5,22,2025-07-09,2025-12-20
1106,24322,4,116,2022-08-17,2025-08-31
1107,5170,4,130,2021-09-11,2021-08-14
1108,23047,3,126,2022-08-07,2022-12-24
1109,3559,2,64,2020-10-21,2024-08-23
1110,18371,1,80,2024-02-19,2023-02-02
1111,8542,4,63,2021-11-24,2020-01-11
1112,22545,5,165,2025-09-29,2021-09-16
1113,974,4,163,2020-10-28,2025-02-14
1114,16160,2,169,2022-10-06,2020-09-11
1115,22822,5,134,2021-09-24,2024-04-06
1116,358,1,25,2024-09-17,2020-04-21
1117,10656,1,71,2025-05-10,2025-02-22
1118,5211,3,45,2021-04-30,2024-01-23
1119,15219,2,124,2020-12-09,2025-10-02
1120,21733,2,21,2021-10-23,2023-09-12
1121,1882,4,59,2025-07-10,2025-12-27
1122,6226,2,118,2020-01-25,2025-10-06
1123,18976,4,23,2023-02-05,2020-12-15
1124,9256,5,55,2022-09-08,2023-04-21
1125,24605,4,174,2023-02-10,2024-03-31
1126,10115,5,178,2020-01-31,2024-05-21
1127,10430,3,85,2024-03-04,2020-06-25
1128,19106,3,108,2021-04-25,2024-08-26
1129,24940,3,184,2022-02-10,2022-09-11
1130,19564,4,118,2025-05-18,2023-01-02
1131,6349,2,66,2024-06-09,2020-02-02
1132,9530,4,138,2020-06-16,2020-07-03
1133,20111,2,44,2024-07-04,2025-01-20
1134,17758,1,87,2025-04-24,2025-08-16
1135,9756,2,179,2023-06-19,2023-04-11
1136,7117,4,51,2023-09-03,2022-01-30
1137,12939,2,77,2022-03-24,2023-06-30
1138,1739,3,76,2021-09-17,2022-06-14
1139,6304,2,182,2025-02-03,2023-05-28
1140,13038,5,82,2025-01-07,2022-02-23
1141,17060,5,167,2020-05-13,2020-01-02
1142,10304,2,57,2020-03-30,2021-07-14
1143,9762,3,174,2024-10-09,2021-04-09
1144,1446,4,63,2025-04-09,2022-03-24
1145,23661,1,71,2024-11-27,2020-02-19
1146,145,2,127,2021-04-29,2022-02-18
1147,8080,2,131,2025-11-05,2024-10-31
1148,22949,5,28,2022-05-14,2024-01-21
1149,24460,4,61,2023-07-14,2024-06-26
1150,22839,3,128,2021-11-11,2020-01-03
1151,16584,5,137,2021-02-20,2023-09-16
1152,8195,5,104,2024-07-24,2021-05-09
1153,2081,2,114,2022-04-10,2021-07-14
1154,3805,2,169,2020-10-06,2023-09-25
1155,4325,2,89,2021-02-07,2022-04-14
1156,4103,1,67,2020-02-01,2021-05-25
1157,3528,3,55,2024-05-05,2020-02-22
1158,19745,2,134,2021-03-29,2022-11-17
1159,2588,2,67,2025-09-22,2021-01-03
1160,14178,3,144,2022-02-02,2021-02-24
1161,15338,5,120,2021-03-05,2020-05-01
1162,5775,1,54,2025-07-27,2024-08-12
1163,2335,5,28,2023-04-23,2022-05-06
1164,18099,2,21,2025-02-25,2024-10-01
1165,17245,3,166,2023-11-23,2020-02-11
1166,24126,4,128,2024-05-05,2025-06-17
1167,16355,5,154,2021-01-04,2024-05-22
1168,8139,5,131,2023-01-12,2021-04-14
1169,9251,4,128,2023-07-08,2020-11-28
1170,6621,5,91,2025-05-24,2022-09-21
1171,10454,5,159,2025-11-09,2023-09-09
1172,5594,3,193,2023-12-03,2022-05-26
1173,9913,1,193,2022-10-04,2023-06-05
1174,7581,4,90,2023-09-23,2024-03-08
1175,5584,5,198,2023-05-15,2024-02-10
1176,378,2,156,2025-08-25,2022-07-19
1177,17296,1,135,2024-08-24,2024-06-13
1178,23900,3,193,2020-05-08,2024-01-22
1179,17339,2,153,2021-03-07,2024-12-13
1180,621,3,197,2022-08-23,2025-04-22
1181,13394,3,74,2023-10-10,2021-06-09
1182,17537,3,186,2021-07-29,2020-02-07
1183,7545,1,69,2021-04-13,2020-10-07
1184,17209,4,129,2020-02-08,2023-08-31
1185,20124,4,102,2023-03-26,2022-06-07
1186,16174,1,125,2024-01-30,2025-07-15
1187,5001,2,79,2022-07-15,2021-04-28
1188,13175,2,168,2020-04-30,2025-03-03
1189,21584,3,84,2020-09-29,2022-01-01
1190,19677,1,23,2020-01-23,2024-01-14
1191,20051,5,142,2023-10-28,2021-05-17
1192,15877,2,131,2024-03-12,2020-06-15
1193,21645,1,135,2023-03-18,2024-01-10
1194,10374,3,26,2022-12-14,2021-02-10
1195,3159,1,46,2025-10-07,2025-01-22
1196,10944,2,159,2022-08-17,2021-12-26
1197,17051,1,171,2022-03-31,2020-03-26
1198,916,1,128,2025-10-15,2023-11-06
1199,21383,1,31,2022-04-03,2024-03-22
1200,8323,5,134,2023-06-14,2022-03-09
1201,20747,2,173,2020-02-27,2022-06-22
1202,17298,4,193,2020-09-01,2025-09-01
1203,14702,3,23,2022-07-05,2025-04-25
1204,13988,2,107,2024-01-26,2022-06-06
1205,5935,5,42,2021-01-06,2025-10-13
