EnrollmentID,LearnerID,CourseID,InstructorID,DateID,EnrollmentSource,EnrollmentStatus,CompletionDate,TimeSpentDays,CreatedDate,ApplicationDate
288,9290,164,79,1929,Direct,Dropped,12/5/2022,100,12/21/2020,4/12/2025 15:05
289,12945,16,40,1170,Direct,In Progress,11/23/2020,164,5/26/2021,3/13/2023 9:19
290,17009,152,444,2021,Direct,Dropped,2/13/2022,97,8/15/2025,6/30/2025 12:18
291,6109,91,294,1608,Direct,Completed,6/4/2024,100,6/8/2025,5/25/2024 8:15
292,5522,119,203,1634,Referral,Completed,10/3/2020,83,11/16/2024,6/17/2024 6:03
293,11625,114,443,1019,Direct,Dropped,9/18/2022,54,6/4/2025,10/4/2022 3:31
294,15492,175,250,1645,Referral,Dropped,3/24/2022,63,1/12/2024,6/23/2024 18:17
295,3790,27,28,1865,Referral,In Progress,9/18/2021,39,5/6/2025,2/2/2025 3:04
296,17245,61,165,1913,AdWords,Completed,6/20/2020,13,5/18/2021,3/21/2025 18:56
297,1096,92,172,1606,AdWords,In Progress,4/21/2024,126,6/29/2025,5/21/2024 18:53
298,12118,3,363,429,Direct,Dropped,1/29/2020,104,3/1/2023,2/26/2021 11:49
299,2109,171,116,2155,Referral,Dropped,10/4/2020,94,2/17/2021,11/14/2025 12:05
300,12095,83,43,100,AdWords,Dropped,2/3/2025,78,6/4/2024,4/2/2020 3:56
301,13397,149,448,706,Referral,In Progress,6/18/2022,95,2/2/2023,11/26/2021 9:13
302,11956,115,57,395,LinkedIn,Completed,7/17/2025,12,1/25/2025,1/29/2021 20:51
303,12202,36,71,1752,AdWords,Completed,12/29/2021,77,4/12/2023,10/3/2024 6:48
304,10579,199,240,1044,LinkedIn,Dropped,7/25/2021,141,11/14/2021,11/4/2022 4:17
305,13984,50,399,1321,AdWords,In Progress,2/18/2024,125,9/9/2021,8/6/2023 16:52
306,12390,169,297,1253,Direct,In Progress,4/1/2023,44,1/18/2020,6/2/2023 17:09
307,14798,45,313,1758,Referral,Dropped,11/21/2025,117,8/30/2025,10/20/2024 10:22
308,19612,129,437,729,Referral,In Progress,7/31/2021,97,5/7/2022,12/28/2021 14:55
309,7597,48,263,218,Direct,Completed,4/24/2020,144,2/6/2025,7/31/2020 20:50
310,8599,148,380,2130,AdWords,In Progress,10/6/2021,106,1/2/2022,10/25/2025 21:56
311,8748,11,148,1749,AdWords,Dropped,5/19/2025,139,8/2/2021,10/4/2024 6:17
312,6277,60,143,1661,LinkedIn,Completed,2/14/2023,142,3/12/2020,7/4/2024 17:03
313,7368,195,108,108,AdWords,Dropped,11/28/2024,14,9/29/2024,4/17/2020 5:51
314,13707,88,397,106,Referral,Completed,4/18/2024,10,10/27/2022,4/7/2020 17:31
315,12157,73,321,1457,AdWords,Completed,4/27/2023,167,7/18/2021,12/16/2023 15:46
316,6626,53,126,1661,Referral,Completed,2/11/2025,172,11/7/2025,7/8/2024 1:05
317,19940,9,27,580,LinkedIn,In Progress,3/30/2025,52,5/18/2020,7/28/2021 18:25
318,2143,146,128,2010,LinkedIn,Completed,4/2/2025,143,11/5/2022,6/20/2025 0:05
319,19420,141,49,1887,AdWords,In Progress,4/10/2021,85,11/21/2021,2/27/2025 10:34
320,15908,17,281,2131,Referral,Completed,11/25/2021,12,7/29/2021,10/28/2025 19:40
321,1510,18,313,575,AdWords,Completed,1/19/2024,103,1/11/2021,7/17/2021 4:42
322,15205,184,119,1060,Direct,Dropped,7/28/2023,30,9/6/2020,11/15/2022 15:04
323,15972,24,88,49,Referral,Dropped,9/30/2022,99,6/12/2021,2/15/2020 22:13
324,16144,71,225,471,AdWords,Dropped,10/13/2020,36,11/12/2024,4/13/2021 0:01
325,13245,98,10,1113,AdWords,Completed,7/10/2024,106,9/19/2023,1/8/2023 18:53
326,8859,8,317,932,LinkedIn,Dropped,6/20/2024,39,2/18/2022,7/18/2022 13:50
327,6028,107,70,1701,AdWords,Dropped,4/18/2020,175,10/17/2023,8/13/2024 2:39
328,3242,28,60,645,Referral,Completed,12/2/2022,128,1/6/2024,10/4/2021 1:12
329,13481,13,14,1942,LinkedIn,Completed,11/13/2023,111,5/21/2023,4/22/2025 23:50
330,19833,179,96,322,Referral,Completed,9/14/2023,153,7/20/2020,11/11/2020 4:04
331,16869,43,126,1706,AdWords,Completed,3/29/2020,98,11/4/2021,8/29/2024 16:46
332,2640,163,394,1496,Referral,Dropped,1/5/2022,143,8/19/2024,1/27/2024 17:35
333,15619,194,129,1215,AdWords,In Progress,2/13/2025,137,4/8/2023,4/29/2023 0:35
334,11682,126,223,222,LinkedIn,Dropped,5/21/2024,86,7/7/2021,8/2/2020 14:49
335,6356,54,455,953,LinkedIn,Completed,7/23/2023,141,2/21/2024,8/4/2022 21:55
336,291,113,39,1017,AdWords,Dropped,4/29/2021,42,9/6/2020,10/12/2022 8:18
337,4699,61,195,181,AdWords,In Progress,12/9/2025,130,6/8/2025,6/22/2020 22:19
338,18730,25,362,1388,LinkedIn,In Progress,6/19/2024,88,5/13/2025,10/19/2023 4:21
339,19152,127,403,1961,LinkedIn,Completed,10/9/2024,148,3/7/2024,5/4/2025 12:30
340,9052,30,358,684,AdWords,Completed,6/7/2025,168,3/9/2021,11/3/2021 18:40
341,10042,31,355,1883,Referral,In Progress,8/27/2020,58,6/2/2021,2/17/2025 23:46
342,14903,57,19,11,Direct,In Progress,8/28/2020,24,6/26/2021,1/3/2020 9:43
343,12496,17,346,2104,Referral,In Progress,9/19/2025,65,3/21/2021,10/3/2025 19:03
344,11644,166,108,1661,AdWords,In Progress,1/31/2024,95,10/16/2025,7/12/2024 20:02
345,16980,117,382,1138,Referral,Completed,3/12/2024,177,11/5/2025,1/28/2023 13:36
346,8619,75,438,565,LinkedIn,In Progress,3/22/2020,87,5/31/2023,7/5/2021 21:24
347,12066,133,489,1913,Direct,In Progress,3/12/2023,36,4/10/2023,3/18/2025 20:48
348,13782,20,435,2028,AdWords,Dropped,2/22/2021,28,3/27/2024,7/18/2025 11:36
349,6595,64,155,665,Direct,Completed,12/29/2023,61,11/14/2020,10/20/2021 10:58
350,16208,125,274,808,Referral,In Progress,11/26/2022,150,7/10/2024,3/7/2022 22:03
351,7176,127,329,1488,Referral,In Progress,12/14/2021,52,4/21/2025,1/18/2024 6:52
352,4433,195,58,1479,Referral,Dropped,9/4/2025,127,3/1/2025,1/10/2024 16:38
353,3094,150,292,930,Direct,Dropped,9/16/2020,43,2/13/2020,7/15/2022 17:06
354,612,57,222,1610,AdWords,Dropped,4/19/2024,124,8/7/2021,5/17/2024 6:06
355,6553,156,178,369,Direct,In Progress,11/27/2024,93,8/18/2023,1/3/2021 23:48
356,11314,132,462,1346,Direct,In Progress,5/13/2024,14,4/12/2021,9/6/2023 19:24
357,2595,59,137,897,AdWords,In Progress,6/6/2025,29,3/27/2022,6/15/2022 5:14
358,19812,61,229,1706,Referral,Dropped,10/6/2022,179,7/30/2025,8/19/2024 10:06
359,19048,60,219,2108,LinkedIn,Completed,9/16/2025,52,1/16/2023,9/27/2025 11:46
360,19524,45,480,2130,LinkedIn,Dropped,11/29/2021,86,3/3/2025,10/26/2025 15:51
361,8047,19,177,1392,AdWords,Dropped,5/9/2025,26,5/28/2022,10/19/2023 18:03
362,19580,197,140,959,Referral,Completed,8/22/2025,41,1/4/2024,8/6/2022 22:33
363,2402,68,165,363,AdWords,In Progress,3/30/2025,68,9/17/2020,12/22/2020 18:53
364,978,69,66,638,AdWords,Completed,7/17/2021,94,2/20/2020,9/21/2021 10:44
365,18883,183,57,2064,Direct,Dropped,11/11/2021,159,1/28/2024,8/17/2025 15:43
366,14992,98,263,359,Referral,In Progress,11/25/2020,77,9/24/2020,12/22/2020 22:41
367,11908,170,121,838,Referral,In Progress,7/2/2021,38,11/11/2022,4/15/2022 11:18
368,15065,27,432,695,Referral,In Progress,12/26/2025,169,4/21/2024,11/23/2021 7:46
369,6989,120,140,1064,Referral,Dropped,3/29/2021,114,9/11/2023,11/26/2022 2:48
370,1350,95,362,241,Referral,Completed,8/24/2025,130,3/19/2021,8/21/2020 1:52
371,11278,90,40,1553,Direct,Completed,9/6/2023,155,3/20/2021,3/27/2024 5:37
372,6263,110,372,1199,Direct,In Progress,12/7/2024,94,5/8/2020,4/6/2023 15:26
373,18777,72,234,1308,Direct,Dropped,7/13/2021,174,1/24/2022,7/31/2023 19:04
374,449,114,67,513,LinkedIn,In Progress,7/26/2022,65,10/29/2024,5/20/2021 23:52
375,13551,43,231,1463,AdWords,Completed,4/23/2022,110,5/26/2023,12/30/2023 14:59
376,19580,151,153,1128,LinkedIn,Completed,11/19/2022,171,12/30/2023,1/22/2023 13:57
377,2512,11,192,1341,LinkedIn,Dropped,1/13/2025,123,10/30/2024,9/2/2023 1:12
378,11053,179,92,99,AdWords,In Progress,3/22/2025,89,5/20/2023,4/1/2020 19:58
379,15138,125,230,2181,LinkedIn,In Progress,9/14/2025,83,9/9/2021,12/17/2025 17:45
380,14732,72,374,148,Referral,Dropped,8/27/2025,154,7/18/2021,5/22/2020 13:55
381,6798,194,414,1770,AdWords,Completed,6/10/2023,176,5/28/2022,10/28/2024 17:13
382,16660,180,466,1901,LinkedIn,Completed,9/18/2024,129,8/4/2024,3/12/2025 1:29
383,16196,100,466,2148,AdWords,In Progress,10/22/2023,118,4/9/2020,11/4/2025 0:46
384,13932,119,211,2051,AdWords,In Progress,10/28/2023,21,10/19/2020,8/10/2025 19:47
385,7790,133,184,361,AdWords,Completed,4/3/2021,49,9/15/2025,12/13/2020 1:09
386,13024,179,419,1469,LinkedIn,Dropped,8/7/2024,116,1/19/2023,12/31/2023 8:31
387,5393,29,7,1280,AdWords,In Progress,3/10/2025,132,8/17/2022,7/1/2023 8:00
388,4943,118,393,78,AdWords,Dropped,9/4/2022,85,8/3/2020,3/10/2020 15:23
389,13835,155,27,2052,LinkedIn,Dropped,12/17/2021,15,8/19/2024,8/1/2025 10:28
390,14176,185,341,567,Direct,Completed,8/16/2025,151,4/17/2023,7/19/2021 22:42
391,13507,154,14,270,AdWords,In Progress,4/2/2021,32,6/28/2025,9/13/2020 5:06
392,12684,132,321,1114,AdWords,Dropped,6/18/2023,122,2/16/2025,1/17/2023 11:30
393,10675,23,165,1838,AdWords,Dropped,12/2/2023,109,2/25/2023,1/10/2025 2:16
394,18217,85,246,1112,Direct,Completed,7/19/2023,102,4/5/2022,1/11/2023 11:29
395,12314,68,380,1554,AdWords,In Progress,8/25/2024,121,1/16/2025,3/31/2024 22:24
396,9739,140,448,589,LinkedIn,Dropped,3/3/2023,99,9/6/2025,7/30/2021 0:27
397,16674,145,490,53,LinkedIn,Completed,8/4/2022,29,5/13/2022,2/14/2020 8:35
398,18870,59,285,1279,AdWords,In Progress,1/1/2022,36,4/1/2023,6/29/2023 19:06
399,7879,130,454,1556,AdWords,Completed,5/9/2024,36,8/22/2025,4/4/2024 21:34
400,16813,17,341,1604,Referral,In Progress,9/30/2025,21,8/10/2023,5/19/2024 5:55
401,6868,30,75,2025,Direct,Completed,9/1/2021,73,8/16/2022,7/17/2025 10:19
402,2171,188,183,1754,LinkedIn,Completed,7/17/2024,85,6/13/2024,10/6/2024 2:13
403,16763,90,164,42,AdWords,In Progress,5/18/2021,168,9/17/2024,2/7/2020 3:49
404,8449,99,421,390,LinkedIn,Dropped,8/29/2025,40,1/28/2023,1/21/2021 9:49
405,8597,85,116,375,AdWords,Dropped,8/24/2022,77,3/25/2024,1/2/2021 18:55
406,7223,23,436,1972,LinkedIn,Dropped,3/26/2022,72,6/22/2020,5/18/2025 5:29
407,3864,121,417,60,AdWords,Dropped,7/3/2024,70,7/20/2022,2/23/2020 0:55
408,4337,97,325,60,Referral,Dropped,2/10/2020,131,1/12/2025,2/27/2020 7:00
409,4134,192,185,85,AdWords,In Progress,12/8/2023,27,8/31/2022,3/25/2020 7:37
410,17695,168,436,996,LinkedIn,In Progress,5/6/2022,71,11/11/2021,9/22/2022 5:40
411,1348,5,384,386,Referral,In Progress,9/7/2023,40,5/25/2020,1/9/2021 16:24
412,7631,12,318,943,AdWords,In Progress,3/29/2025,10,5/11/2024,7/21/2022 18:33
413,19675,120,240,400,Referral,Dropped,7/18/2022,26,7/30/2022,2/1/2021 0:07
414,12651,8,342,1486,Referral,Dropped,5/31/2021,23,4/13/2021,1/20/2024 14:55
415,9825,3,394,1725,LinkedIn,Completed,4/27/2025,75,12/25/2022,9/14/2024 12:19
416,19807,168,142,431,Direct,Completed,5/12/2020,89,2/3/2022,3/1/2021 20:29
417,14001,137,466,411,LinkedIn,Completed,10/29/2022,171,7/3/2024,2/1/2021 2:03
418,4423,54,199,2016,LinkedIn,Completed,2/12/2022,175,1/31/2022,6/25/2025 1:20
419,7898,158,4,102,AdWords,Dropped,12/11/2021,92,11/16/2025,4/6/2020 2:26
420,7781,97,437,1376,Direct,In Progress,7/25/2020,137,6/21/2024,10/2/2023 8:09
421,4542,199,91,283,AdWords,Completed,6/1/2025,104,9/7/2025,9/27/2020 15:22
422,10135,113,275,296,Referral,Completed,10/7/2021,137,8/29/2020,10/20/2020 23:32
423,15501,50,200,1026,LinkedIn,Completed,7/19/2022,87,10/29/2022,10/17/2022 12:10
424,5634,59,497,1437,Referral,In Progress,11/17/2023,163,6/15/2024,11/30/2023 18:40
425,12917,194,135,1543,Referral,In Progress,11/7/2022,91,1/10/2025,3/12/2024 17:18
426,19295,59,464,1964,Direct,Dropped,9/4/2020,23,7/13/2022,5/7/2025 20:10
427,18056,169,206,1982,Referral,Dropped,10/5/2022,104,4/17/2020,6/3/2025 11:03
428,11960,16,62,1760,Direct,Dropped,9/20/2020,89,8/14/2024,10/21/2024 11:22
429,9262,81,231,1035,AdWords,Dropped,10/31/2025,35,1/27/2022,10/18/2022 0:04
430,8806,139,298,1529,Direct,In Progress,7/30/2020,50,5/13/2021,3/8/2024 19:52
431,11708,132,190,1018,AdWords,Completed,9/14/2023,39,6/19/2023,10/3/2022 7:48
432,6447,160,489,1194,AdWords,In Progress,10/26/2024,52,10/23/2023,3/25/2023 16:49
433,14566,130,109,350,LinkedIn,Dropped,3/11/2020,69,6/20/2023,12/15/2020 20:04
434,6822,140,73,943,Referral,In Progress,7/6/2023,173,5/8/2025,7/27/2022 19:17
435,7453,161,456,674,Direct,Completed,6/28/2023,13,4/15/2023,10/24/2021 21:16
436,12041,75,372,1800,Direct,In Progress,6/8/2020,73,9/24/2025,11/22/2024 6:57
437,16909,53,332,1959,LinkedIn,Completed,1/9/2022,66,5/16/2021,5/10/2025 8:02
438,10674,102,351,1973,LinkedIn,Completed,8/16/2025,121,7/27/2022,5/23/2025 16:42
439,9519,199,222,1278,Referral,In Progress,8/30/2021,173,6/5/2023,6/29/2023 9:48
440,2037,69,306,238,LinkedIn,In Progress,10/4/2025,176,3/6/2020,8/25/2020 3:57
441,11279,161,251,1386,LinkedIn,Dropped,4/18/2025,150,1/30/2021,10/17/2023 21:07
442,7761,125,325,1934,AdWords,In Progress,8/18/2021,14,12/15/2022,4/6/2025 6:55
443,10158,104,255,1927,LinkedIn,Completed,3/6/2024,96,3/8/2025,3/30/2025 6:39
444,17926,96,61,733,LinkedIn,Dropped,6/10/2022,38,11/25/2022,12/20/2021 7:22
445,14312,197,86,448,LinkedIn,Completed,7/17/2020,61,12/20/2023,3/11/2021 23:22
446,15283,81,25,1590,LinkedIn,Dropped,1/21/2020,138,11/12/2021,4/25/2024 23:01
447,12836,73,449,940,Referral,In Progress,9/27/2021,123,5/2/2022,7/24/2022 7:56
448,1264,26,321,1993,LinkedIn,Completed,3/25/2023,121,11/21/2023,6/10/2025 15:38
449,12406,60,134,2084,Referral,Completed,8/22/2023,41,3/11/2025,9/12/2025 11:20
450,10825,132,72,2163,LinkedIn,Dropped,7/16/2023,12,7/21/2025,11/21/2025 14:51
451,10889,20,96,1412,LinkedIn,Completed,10/15/2022,37,11/14/2025,11/4/2023 7:23
452,17319,32,56,1533,Direct,In Progress,8/1/2020,73,4/1/2024,3/8/2024 21:52
453,17265,45,313,831,Direct,Completed,2/15/2024,12,11/2/2022,4/3/2022 8:37
454,9199,63,406,1476,Direct,Dropped,6/14/2022,145,3/25/2020,1/3/2024 2:19
455,8067,8,58,344,AdWords,In Progress,3/29/2022,71,1/20/2024,12/9/2020 21:49
456,14708,77,318,398,Referral,Completed,5/26/2022,105,11/5/2021,1/19/2021 20:59
457,13932,170,163,1129,Referral,Completed,1/28/2021,146,11/27/2025,1/29/2023 15:38
458,15113,141,229,1578,LinkedIn,In Progress,12/29/2025,155,9/1/2024,4/12/2024 14:59
459,19786,31,305,861,AdWords,In Progress,6/19/2020,51,4/22/2020,5/8/2022 23:49
460,1595,127,399,2113,LinkedIn,Dropped,12/1/2021,158,7/23/2023,10/2/2025 3:26
461,14384,59,326,1373,Direct,Completed,2/23/2020,65,1/12/2023,10/4/2023 19:43
462,1378,113,343,1990,Direct,In Progress,7/30/2022,62,11/30/2020,6/9/2025 15:38
463,6769,39,169,1403,AdWords,Dropped,3/8/2023,108,8/14/2025,10/20/2023 9:06
464,10465,20,285,1797,Referral,Dropped,3/9/2024,161,7/29/2021,11/19/2024 10:32
465,86,119,264,1392,Referral,Dropped,11/27/2021,166,6/12/2025,10/19/2023 4:28
466,17953,44,20,1809,AdWords,Dropped,9/9/2022,38,4/10/2024,12/7/2024 10:09
467,4562,124,285,1579,Direct,In Progress,9/30/2024,61,10/21/2024,4/27/2024 12:09
468,9135,189,84,1151,Direct,In Progress,2/23/2024,136,9/22/2025,2/22/2023 14:11
469,19091,11,243,2003,Direct,Dropped,5/3/2023,146,1/2/2022,6/24/2025 5:02
470,18628,37,207,1581,AdWords,Dropped,7/26/2021,86,5/7/2021,4/21/2024 15:02
471,15835,78,366,224,LinkedIn,In Progress,5/10/2020,101,7/4/2023,8/2/2020 14:12
472,8807,45,269,819,Direct,In Progress,7/2/2022,146,5/1/2024,3/15/2022 10:44
473,12787,166,155,1144,LinkedIn,Completed,8/14/2020,40,3/17/2022,2/12/2023 19:30
474,7629,91,453,531,AdWords,Completed,1/15/2020,81,12/28/2022,6/5/2021 1:26
475,4952,54,473,1660,LinkedIn,Dropped,4/7/2022,34,6/16/2024,7/15/2024 1:05
476,9226,73,263,1333,AdWords,In Progress,6/11/2021,68,4/8/2025,8/18/2023 11:26
477,1596,175,224,192,LinkedIn,Completed,10/8/2023,156,5/4/2021,6/27/2020 15:34
478,6395,58,156,12,Direct,Dropped,5/27/2021,174,12/29/2020,1/5/2020 18:59
479,12979,144,395,1397,AdWords,Dropped,9/2/2021,24,7/28/2021,10/27/2023 1:46
480,18956,199,336,863,Referral,Completed,6/28/2021,101,6/4/2020,4/28/2022 16:08
481,18534,43,151,1364,Direct,Completed,2/25/2022,26,7/30/2021,9/20/2023 13:52
482,4561,198,194,284,Referral,Completed,6/15/2022,52,7/27/2023,10/4/2020 23:05
483,11284,116,478,2070,Direct,Dropped,4/6/2024,158,11/21/2022,8/30/2025 15:05
484,13005,36,344,631,LinkedIn,Dropped,11/23/2023,133,4/9/2021,9/8/2021 4:39
485,12708,108,4,1071,LinkedIn,Dropped,7/12/2022,20,4/30/2024,11/26/2022 9:25
486,10520,55,320,2063,Direct,Dropped,8/10/2024,157,6/20/2023,8/15/2025 16:42
487,2915,150,210,21,Direct,Completed,9/2/2025,179,5/15/2025,1/20/2020 12:18
488,4047,122,102,134,AdWords,Dropped,5/28/2021,120,2/18/2022,5/4/2020 15:15
489,4691,155,135,1990,LinkedIn,In Progress,10/13/2024,105,4/22/2024,6/12/2025 8:40
490,14956,27,31,668,LinkedIn,In Progress,2/3/2024,58,2/8/2021,10/22/2021 23:22
491,543,195,321,1613,LinkedIn,Completed,6/16/2023,134,2/2/2023,5/31/2024 3:10
492,750,27,151,146,AdWords,Dropped,11/2/2025,29,5/14/2020,5/17/2020 23:15
493,11505,148,57,1391,AdWords,In Progress,5/18/2022,100,12/8/2023,10/12/2023 15:28
494,4225,45,116,493,LinkedIn,Dropped,6/14/2022,47,9/17/2020,5/2/2021 22:37
495,15728,195,115,879,AdWords,In Progress,11/28/2020,121,6/30/2021,5/22/2022 10:58
496,18969,73,141,316,Referral,Dropped,10/17/2022,120,12/21/2024,10/30/2020 6:48
497,6258,80,366,1304,Referral,Dropped,7/27/2022,50,6/25/2021,7/18/2023 16:47
498,4613,93,43,1718,AdWords,In Progress,8/17/2022,179,9/14/2022,9/7/2024 21:19
499,9213,81,27,1014,AdWords,Completed,5/24/2024,20,7/5/2021,10/1/2022 12:20
500,18892,127,244,723,Direct,Completed,4/2/2022,62,6/13/2021,12/21/2021 3:27
501,19451,73,404,1769,LinkedIn,Dropped,3/8/2023,69,4/30/2023,11/2/2024 13:49
502,11563,94,119,1244,Referral,Dropped,5/10/2022,172,11/28/2020,5/20/2023 9:32
503,7318,139,119,1714,LinkedIn,Completed,10/29/2021,119,7/31/2024,9/2/2024 9:49
504,13947,117,168,1389,Direct,Dropped,10/3/2025,173,7/18/2023,10/8/2023 9:39
505,14590,178,111,621,LinkedIn,Completed,7/31/2020,82,7/19/2020,9/1/2021 11:25
506,13098,61,331,2088,LinkedIn,In Progress,4/10/2022,133,7/6/2021,9/9/2025 1:53
507,13209,79,148,673,LinkedIn,In Progress,5/7/2020,162,7/7/2021,10/28/2021 22:09
508,16082,15,277,1720,Referral,Dropped,11/15/2025,21,6/9/2023,9/7/2024 8:33
509,5400,176,87,465,Direct,In Progress,11/27/2024,177,7/16/2023,4/6/2021 4:08
510,6652,160,38,518,AdWords,In Progress,1/12/2021,24,3/31/2020,5/20/2021 7:55
511,1713,189,32,502,Direct,Completed,11/1/2021,88,9/12/2024,5/13/2021 20:35
512,6016,185,80,79,LinkedIn,In Progress,2/14/2025,65,5/2/2023,3/19/2020 13:10
513,11466,54,325,402,Referral,In Progress,12/13/2022,23,2/25/2023,1/29/2021 6:09
514,11346,117,101,159,AdWords,Dropped,10/15/2022,117,8/31/2021,5/25/2020 6:45
515,15535,96,35,1646,LinkedIn,Dropped,8/27/2022,133,4/24/2022,6/20/2024 8:06
516,5685,142,446,1943,Referral,Completed,8/15/2022,149,5/29/2024,4/15/2025 2:50
517,1530,67,67,826,AdWords,Completed,12/1/2023,122,3/7/2021,4/3/2022 13:37
518,4224,72,38,1554,AdWords,Completed,2/23/2024,112,4/4/2020,3/27/2024 16:15
519,6825,161,235,14,Direct,In Progress,9/6/2022,156,8/1/2020,12/31/2019 17:50
520,1728,100,239,1381,AdWords,Dropped,8/12/2020,11,4/23/2022,10/1/2023 11:25
521,10251,46,479,2015,Referral,In Progress,1/12/2023,49,12/27/2023,7/6/2025 21:31
522,2453,14,227,1057,AdWords,Completed,3/20/2023,127,6/1/2023,11/21/2022 13:30
523,10756,166,169,1462,Direct,Dropped,7/16/2022,68,2/25/2025,12/26/2023 12:50
524,14614,56,285,77,AdWords,Dropped,4/17/2022,94,7/4/2025,3/3/2020 13:31
525,1290,34,489,889,Referral,Dropped,2/11/2022,109,5/18/2022,6/2/2022 8:44
526,7867,26,358,33,Direct,Completed,5/7/2022,166,5/25/2022,1/31/2020 18:11
527,15156,95,248,1177,LinkedIn,In Progress,8/12/2020,109,12/17/2023,3/14/2023 1:26
528,1004,63,158,1086,Referral,Completed,6/13/2022,154,4/26/2023,12/12/2022 10:56
529,11426,183,154,1415,LinkedIn,Dropped,10/8/2022,67,2/10/2023,11/1/2023 16:21
530,11082,21,370,1358,Referral,Completed,10/16/2023,19,11/19/2025,9/6/2023 1:14
531,18811,113,131,745,Direct,Completed,3/28/2024,41,10/24/2024,1/2/2022 18:07
532,3916,163,228,172,Direct,In Progress,4/12/2022,93,12/2/2022,6/15/2020 6:03
533,18839,134,390,1198,LinkedIn,In Progress,6/3/2022,96,10/2/2022,4/3/2023 17:51
534,2667,4,100,597,AdWords,Completed,11/15/2021,23,8/26/2023,8/10/2021 12:07
535,4943,150,241,1259,Referral,In Progress,10/5/2023,121,10/15/2025,6/7/2023 4:22
536,6813,191,269,865,AdWords,Dropped,11/1/2022,102,2/16/2025,5/14/2022 17:52
537,11885,76,323,915,AdWords,Completed,2/14/2022,64,12/15/2021,6/30/2022 22:15
538,9402,114,26,838,Referral,Completed,1/10/2023,176,9/13/2022,4/8/2022 23:47
539,9140,21,173,1914,Referral,Completed,6/1/2021,132,9/17/2021,3/23/2025 23:33
540,10324,190,322,896,LinkedIn,Completed,9/5/2022,168,3/29/2023,5/31/2022 15:21
541,18387,39,133,65,Referral,Completed,3/2/2023,139,12/14/2020,2/29/2020 14:48
542,5514,200,316,971,AdWords,Dropped,9/17/2020,131,9/17/2023,8/18/2022 7:22
543,11985,179,224,1269,Referral,In Progress,2/14/2021,26,12/26/2025,6/11/2023 14:56
544,8094,189,430,580,AdWords,In Progress,6/30/2023,102,4/5/2025,7/29/2021 0:04
545,15374,182,312,479,LinkedIn,In Progress,3/8/2024,79,4/11/2025,4/23/2021 16:36
546,13830,53,344,1349,Referral,In Progress,6/4/2020,121,11/5/2021,9/3/2023 14:43
547,3666,102,360,448,Referral,Dropped,11/15/2020,51,4/25/2024,3/19/2021 13:06
548,10718,151,244,2079,Referral,In Progress,12/27/2023,100,12/16/2020,8/29/2025 13:36
549,3199,89,446,1052,Direct,In Progress,9/2/2024,84,4/30/2021,11/6/2022 9:25
550,19681,190,295,1320,Referral,Dropped,4/19/2025,142,6/28/2020,8/1/2023 1:59
551,17508,105,365,52,Referral,Dropped,3/31/2021,89,2/6/2021,2/17/2020 5:27
552,5354,151,283,513,AdWords,In Progress,4/28/2022,25,3/20/2023,5/21/2021 16:03
553,12311,112,232,1515,AdWords,Dropped,3/25/2025,171,9/13/2025,2/20/2024 4:48
554,1958,173,416,1008,LinkedIn,Dropped,1/23/2025,63,1/31/2022,9/29/2022 4:31
555,14762,67,266,858,Direct,In Progress,11/6/2025,51,4/22/2024,4/25/2022 14:37
556,17884,111,67,409,Direct,Dropped,11/21/2024,134,5/21/2024,2/9/2021 14:45
557,14229,2,417,1222,AdWords,Completed,12/4/2023,133,12/11/2024,4/23/2023 19:08
558,11403,157,369,1713,AdWords,Completed,7/2/2025,62,8/22/2022,8/25/2024 10:35
559,8022,177,74,1782,AdWords,Dropped,8/14/2025,152,2/16/2021,11/14/2024 4:25
560,2949,116,163,370,LinkedIn,In Progress,8/30/2023,93,6/14/2025,12/29/2020 0:10
561,19406,138,89,902,AdWords,Completed,9/27/2020,17,5/20/2023,6/13/2022 10:19
562,15744,68,280,1504,LinkedIn,In Progress,12/10/2024,168,6/15/2021,2/9/2024 10:52
563,2358,110,90,204,Direct,In Progress,6/2/2023,122,4/27/2022,7/10/2020 5:47
564,8740,117,121,946,Referral,Completed,6/8/2021,82,1/3/2022,8/2/2022 22:47
565,5722,3,415,1038,Direct,Dropped,3/9/2022,21,6/28/2025,10/23/2022 7:47
566,18205,17,465,515,LinkedIn,Dropped,10/8/2021,118,3/8/2023,5/20/2021 1:37
567,5893,81,237,1042,LinkedIn,In Progress,11/23/2021,94,12/4/2022,10/25/2022 14:14
568,15252,96,20,262,Referral,Completed,11/26/2020,99,2/17/2021,9/16/2020 22:34
569,1288,102,208,1155,Referral,Completed,2/29/2024,146,2/5/2022,2/28/2023 21:08
570,19939,168,444,1439,LinkedIn,Dropped,1/24/2021,178,6/28/2021,12/2/2023 8:32
571,16602,10,357,2105,AdWords,In Progress,9/17/2022,39,8/20/2022,9/21/2025 14:10
572,9813,61,297,2138,LinkedIn,In Progress,11/17/2024,90,1/6/2023,11/5/2025 7:21
573,11865,88,142,1201,Direct,In Progress,5/15/2025,155,6/30/2020,4/4/2023 15:05
574,4095,104,199,121,AdWords,Dropped,9/22/2021,34,10/25/2021,4/21/2020 13:55
