QuizAttemptID,EnrollmentID,QuizType,Score,MaxScore,AttemptDate,CreatedDate
469,13698,Pre-test,88.12,100,2024-06-13,2024-07-03
470,9709,Weekly,71.13,100,2023-07-28,2021-10-22
471,15156,Pre-test,90.65,100,2020-06-15,2022-10-16
472,19382,Pre-test,89.48,100,2021-03-11,2022-12-25
473,3970,Pre-test,86.36,100,2025-01-21,2022-08-18
474,24046,Final,99.33,100,2024-04-13,2020-12-30
475,8602,Weekly,77.67,100,2025-11-23,2021-05-16
476,19277,Final,52.34,100,2020-04-16,2023-09-25
477,20652,Pre-test,70.97,100,2020-10-13,2022-10-06
478,8222,Weekly,77.79,100,2020-08-30,2021-12-18
479,21238,Pre-test,40.64,100,2022-09-29,2021-08-18
480,4644,Weekly,58.38,100,2020-10-25,2021-07-17
481,1540,Pre-test,77.8,100,2022-10-30,2023-12-13
482,14571,Weekly,40.21,100,2022-08-04,2020-12-07
483,10505,Final,51.17,100,2023-05-24,2021-07-26
484,18926,Pre-test,51.99,100,2022-12-08,2025-11-14
485,294,Pre-test,57.16,100,2024-09-15,2022-07-30
486,6797,Pre-test,62.73,100,2020-01-11,2025-11-13
487,14566,Pre-test,40.15,100,2025-03-25,2020-02-19
488,15760,Weekly,70.13,100,2020-12-25,2021-12-07
489,16169,Final,95.64,100,2024-05-26,2022-12-30
490,14653,Final,65.99,100,2023-07-22,2023-03-23
491,22549,Final,96.61,100,2021-10-24,2022-11-13
492,7279,Weekly,45.0,100,2022-07-13,2022-05-19
493,19608,Pre-test,82.2,100,2021-01-20,2021-05-12
494,15862,Pre-test,78.47,100,2025-05-05,2023-08-11
495,12807,Pre-test,80.78,100,2021-08-06,2025-06-29
496,3463,Weekly,40.69,100,2023-06-08,2021-08-03
497,1323,Final,47.44,100,2021-01-22,2024-09-01
498,24335,Pre-test,52.05,100,2025-02-09,2024-09-27
499,11138,Weekly,73.26,100,2020-11-26,2022-07-11
500,7271,Final,47.82,100,2025-10-30,2024-05-21
501,22475,Pre-test,59.03,100,2024-12-19,2023-03-22
502,1543,Pre-test,94.16,100,2022-06-03,2025-07-28
503,19216,Weekly,62.38,100,2025-11-29,2020-02-12
504,24376,Weekly,59.65,100,2021-09-13,2025-08-19
505,10534,Weekly,56.77,100,2022-06-12,2021-01-04
506,3043,Final,87.68,100,2025-04-21,2021-01-11
507,21542,Final,44.74,100,2024-05-22,2021-04-30
508,16125,Final,91.25,100,2025-11-02,2024-02-20
509,262,Pre-test,51.73,100,2021-08-24,2025-01-13
510,24158,Final,98.31,100,2025-10-23,2025-08-29
511,7198,Weekly,78.86,100,2025-02-17,2022-05-07
512,1676,Final,70.56,100,2025-08-04,2020-10-15
513,1036,Pre-test,60.73,100,2025-12-24,2021-01-26
514,21839,Weekly,65.95,100,2022-12-09,2025-07-09
515,8275,Weekly,61.63,100,2021-05-19,2024-01-31
516,1153,Pre-test,88.82,100,2022-05-19,2020-04-04
517,4278,Weekly,72.77,100,2025-03-18,2020-05-15
518,24795,Weekly,74.38,100,2020-05-04,2024-06-14
519,18029,Final,71.67,100,2020-11-18,2020-08-30
520,516,Weekly,42.43,100,2020-04-01,2022-10-12
521,4892,Final,92.22,100,2022-12-22,2021-06-29
522,17124,Weekly,52.53,100,2022-11-02,2023-09-15
523,11106,Pre-test,86.47,100,2023-01-07,2021-10-11
524,3818,Pre-test,57.79,100,2024-02-29,2021-05-19
525,14118,Weekly,68.55,100,2024-05-01,2021-09-20
526,15750,Final,95.73,100,2022-02-13,2021-01-14
527,2446,Final,91.14,100,2022-05-15,2021-09-06
528,9786,Weekly,79.64,100,2023-08-12,2022-03-01
529,9379,Final,82.39,100,2020-06-25,2022-06-29
530,15414,Weekly,86.28,100,2024-06-16,2025-04-01
531,22653,Pre-test,56.85,100,2024-05-19,2025-08-28
532,4114,Pre-test,48.17,100,2023-02-20,2024-10-03
533,17512,Weekly,95.6,100,2024-10-08,2024-02-11
534,7860,Pre-test,93.03,100,2022-06-14,2024-12-09
535,16009,Final,67.97,100,2022-10-24,2020-03-27
536,2371,Weekly,50.44,100,2023-04-23,2024-10-02
537,14249,Pre-test,69.22,100,2021-12-10,2023-05-26
538,206,Pre-test,68.58,100,2022-07-19,2023-11-10
539,5543,Pre-test,89.31,100,2023-05-10,2024-05-29
540,8087,Weekly,64.23,100,2021-07-07,2023-11-15
541,13141,Pre-test,84.87,100,2022-10-02,2024-09-30
542,17349,Pre-test,53.87,100,2021-03-16,2025-06-27
543,8353,Weekly,45.31,100,2022-09-26,2025-08-15
544,17205,Final,42.96,100,2021-10-11,2020-12-08
545,4967,Final,62.13,100,2025-02-13,2022-12-08
546,14184,Weekly,42.53,100,2023-09-17,2023-03-07
547,18489,Weekly,41.69,100,2025-04-18,2021-08-26
548,15036,Final,75.81,100,2021-12-24,2023-08-14
549,10931,Weekly,85.52,100,2023-09-20,2024-09-11
550,18985,Weekly,41.74,100,2021-01-18,2022-04-28
551,3701,Weekly,66.37,100,2023-04-20,2021-10-04
552,16116,Weekly,49.32,100,2023-02-16,2024-09-29
553,15421,Weekly,69.62,100,2022-07-30,2022-11-15
554,14283,Weekly,54.79,100,2022-06-26,2025-04-21
555,9573,Final,76.18,100,2022-05-04,2025-07-02
556,2423,Final,93.8,100,2022-04-01,2024-09-01
557,13274,Weekly,59.73,100,2025-10-19,2025-08-16
558,2951,Weekly,98.26,100,2023-04-11,2025-03-10
559,985,Weekly,82.6,100,2025-01-12,2021-04-19
560,15363,Pre-test,71.64,100,2023-07-13,2021-10-09
561,15148,Final,76.8,100,2023-02-21,2021-09-16
562,2813,Final,66.64,100,2025-07-04,2024-01-28
563,17615,Final,85.23,100,2025-12-27,2023-09-04
564,2389,Weekly,72.0,100,2025-10-13,2020-05-03
565,21188,Weekly,90.0,100,2021-12-18,2021-08-31
566,17285,Final,87.4,100,2020-10-27,2023-07-28
567,6677,Final,46.08,100,2022-05-12,2020-02-18
568,15396,Pre-test,98.83,100,2022-10-06,2020-03-11
569,22463,Final,73.72,100,2021-11-24,2025-05-31
570,4569,Weekly,42.87,100,2025-11-26,2023-09-06
571,13229,Weekly,91.43,100,2021-11-01,2024-12-10
572,18295,Final,78.04,100,2025-12-14,2025-05-19
573,654,Final,92.86,100,2022-09-27,2021-09-13
574,3374,Pre-test,70.73,100,2021-08-20,2024-12-30
575,19357,Weekly,58.71,100,2022-02-28,2025-06-21
576,83,Weekly,80.17,100,2020-01-10,2022-05-08
577,22879,Final,91.85,100,2025-06-20,2024-05-14
578,20857,Weekly,84.8,100,2024-03-07,2024-01-11
579,2756,Weekly,46.28,100,2021-12-27,2025-11-21
580,6865,Pre-test,86.01,100,2022-05-21,2025-10-17
581,13956,Pre-test,68.86,100,2023-03-30,2023-06-08
582,5262,Weekly,71.73,100,2024-12-25,2020-04-05
583,14388,Pre-test,62.23,100,2021-04-18,2023-02-24
584,13124,Weekly,76.65,100,2020-11-06,2020-10-13
585,8012,Pre-test,63.37,100,2020-04-07,2020-09-11
586,10801,Pre-test,68.93,100,2022-12-16,2022-06-02
587,6625,Weekly,93.49,100,2021-07-23,2021-03-24
588,19739,Final,86.47,100,2024-12-03,2022-05-30
589,2542,Final,74.86,100,2023-01-04,2023-07-27
590,19533,Final,98.12,100,2022-01-25,2024-01-01
591,7183,Final,49.74,100,2021-06-09,2020-06-10
592,159,Weekly,84.36,100,2021-11-29,2024-03-26
593,24550,Pre-test,66.53,100,2022-12-08,2023-04-14
594,8193,Final,50.95,100,2024-04-18,2025-12-03
595,22141,Final,65.51,100,2022-11-23,2025-04-29
596,18480,Weekly,75.48,100,2023-08-06,2022-09-28
597,24504,Final,69.54,100,2022-06-16,2023-02-10
598,13159,Final,72.73,100,2021-02-27,2025-04-15
599,8232,Final,49.97,100,2024-03-15,2023-11-07
600,417,Weekly,84.38,100,2020-02-21,2022-04-17
601,2088,Weekly,64.67,100,2025-11-14,2025-05-12
602,22757,Final,84.61,100,2021-07-31,2025-11-13
603,17788,Final,49.44,100,2020-10-19,2023-04-26
604,7655,Weekly,42.72,100,2023-03-23,2021-12-05
605,22028,Final,91.49,100,2025-04-06,2021-12-25
606,7418,Weekly,68.54,100,2020-08-01,2022-08-09
607,7068,Weekly,60.27,100,2023-02-22,2020-01-03
608,16846,Pre-test,88.31,100,2023-02-19,2024-05-24
609,7897,Weekly,44.04,100,2023-09-10,2021-10-05
610,9735,Final,47.47,100,2020-08-29,2022-11-07
611,22998,Pre-test,50.74,100,2024-03-08,2024-01-01
612,18080,Final,85.07,100,2025-09-27,2024-09-12
613,11413,Final,87.79,100,2022-06-24,2025-12-25
614,2877,Pre-test,44.28,100,2023-06-27,2024-01-17
615,11504,Weekly,96.79,100,2025-01-29,2020-02-29
616,24189,Final,83.72,100,2022-10-27,2024-05-01
617,12316,Weekly,95.01,100,2020-01-04,2022-10-29
618,9298,Final,87.12,100,2024-01-02,2020-06-12
619,17431,Weekly,92.67,100,2020-08-27,2020-08-12
620,1699,Pre-test,54.35,100,2020-05-10,2025-09-28
621,16736,Pre-test,80.25,100,2024-08-21,2025-09-01
622,9997,Weekly,98.34,100,2022-03-27,2023-10-26
623,22707,Final,61.56,100,2023-08-04,2021-04-18
624,7593,Pre-test,52.09,100,2023-10-02,2025-05-12
625,16254,Weekly,74.28,100,2025-12-12,2023-07-27
626,20519,Final,51.87,100,2025-04-07,2021-08-01
627,1579,Final,50.07,100,2022-09-14,2025-12-30
628,22621,Weekly,92.82,100,2024-09-01,2023-04-06
629,12354,Pre-test,49.59,100,2023-05-23,2023-10-13
630,6742,Pre-test,71.57,100,2024-12-20,2024-04-22
631,23253,Pre-test,52.19,100,2025-12-19,2022-07-16
632,11124,Pre-test,85.39,100,2022-11-08,2021-07-29
633,19811,Weekly,44.64,100,2022-01-02,2022-12-19
634,1258,Pre-test,77.14,100,2021-08-29,2023-05-09
635,24756,Final,51.08,100,2022-12-03,2023-12-05
636,18971,Weekly,44.72,100,2024-08-18,2024-02-13
637,17547,Final,78.53,100,2021-06-30,2024-03-12
638,11460,Final,78.98,100,2022-01-18,2025-03-25
639,17737,Final,46.19,100,2021-05-14,2024-12-01
640,10434,Pre-test,60.79,100,2020-12-15,2025-05-27
641,190,Pre-test,48.88,100,2021-09-23,2021-11-11
642,19917,Final,66.63,100,2020-07-09,2022-12-06
643,17725,Pre-test,63.95,100,2024-08-28,2023-01-06
644,18917,Final,85.08,100,2020-10-07,2025-10-10
645,11016,Pre-test,64.09,100,2023-05-11,2022-02-19
646,1022,Final,75.32,100,2023-05-17,2025-03-14
647,15978,Weekly,74.85,100,2024-06-05,2025-01-12
648,6411,Weekly,94.9,100,2023-02-05,2021-04-18
649,21779,Pre-test,80.87,100,2020-08-17,2022-02-13
650,20563,Pre-test,41.43,100,2023-01-25,2025-11-29
651,8342,Pre-test,61.08,100,2025-08-15,2023-12-20
652,23969,Pre-test,65.42,100,2021-03-02,2022-04-07
653,1118,Weekly,85.52,100,2024-10-11,2020-05-26
654,13166,Weekly,51.89,100,2022-12-09,2022-12-06
655,13932,Final,64.96,100,2023-12-18,2021-01-01
656,9740,Final,60.13,100,2023-02-16,2020-08-12
657,14390,Final,50.89,100,2023-09-02,2024-05-20
658,9916,Pre-test,69.11,100,2020-02-01,2023-08-27
659,23478,Pre-test,59.77,100,2021-11-24,2020-07-26
660,14544,Final,93.5,100,2023-02-03,2020-10-12
661,22566,Final,47.73,100,2023-02-21,2021-10-11
662,20127,Weekly,74.33,100,2020-09-25,2025-09-02
663,22526,Pre-test,86.36,100,2020-08-28,2020-02-19
664,5553,Weekly,76.37,100,2023-11-11,2025-07-29
665,23746,Final,80.95,100,2025-12-12,2025-10-01
666,2197,Final,52.11,100,2023-10-27,2025-09-05
667,13544,Weekly,47.65,100,2024-12-04,2023-04-09
668,8016,Final,82.59,100,2024-09-12,2022-05-30
669,22186,Pre-test,63.5,100,2022-05-06,2024-02-28
670,9699,Final,56.35,100,2021-10-08,2023-08-25
671,413,Final,61.75,100,2022-02-01,2022-05-03
672,12652,Weekly,79.69,100,2020-01-06,2023-06-18
673,783,Weekly,94.55,100,2022-04-18,2025-04-21
674,794,Pre-test,45.34,100,2025-02-11,2025-01-18
675,21330,Final,77.66,100,2025-06-13,2024-11-01
676,212,Final,53.04,100,2023-09-16,2021-01-10
677,3380,Final,74.14,100,2025-06-01,2021-01-10
678,4580,Final,92.17,100,2023-07-13,2023-05-13
679,14171,Pre-test,56.85,100,2024-08-04,2025-03-14
680,5631,Final,88.77,100,2022-08-10,2024-09-13
681,3001,Weekly,69.47,100,2024-06-04,2022-04-27
682,5589,Final,46.25,100,2020-10-04,2020-11-04
683,14607,Final,86.61,100,2021-02-25,2025-07-24
684,23898,Pre-test,52.35,100,2025-05-20,2024-02-16
685,1595,Weekly,46.74,100,2021-11-18,2021-01-16
686,10501,Final,88.07,100,2025-09-10,2021-06-04
687,5959,Final,54.42,100,2021-04-27,2023-09-10
688,13879,Pre-test,93.58,100,2022-05-28,2020-02-23
689,8056,Final,45.8,100,2022-07-02,2021-12-31
690,4341,Weekly,84.95,100,2024-05-16,2022-10-29
691,7261,Pre-test,99.49,100,2023-12-03,2022-12-25
692,12991,Weekly,70.74,100,2025-04-07,2024-11-28
693,14206,Weekly,41.2,100,2023-06-20,2022-07-19
694,8940,Pre-test,46.92,100,2023-06-28,2024-11-10
695,2504,Final,88.66,100,2022-04-06,2023-11-15
696,21969,Pre-test,80.35,100,2021-06-12,2021-11-13
697,14997,Final,77.86,100,2021-05-21,2021-08-22
698,10313,Final,88.14,100,2022-01-11,2023-06-25
699,19341,Pre-test,94.16,100,2021-05-27,2023-09-24
700,3652,Final,76.08,100,2024-01-30,2022-03-13
701,635,Weekly,77.09,100,2020-05-03,2022-07-20
702,14900,Pre-test,67.68,100,2023-03-12,2021-05-10
703,21773,Weekly,96.27,100,2020-07-09,2024-11-16
704,1311,Final,82.71,100,2023-05-02,2020-08-08
705,15127,Final,41.78,100,2022-03-02,2021-07-20
706,16281,Pre-test,90.08,100,2021-08-03,2022-05-05
707,19014,Pre-test,90.59,100,2021-03-15,2020-07-26
708,2186,Weekly,80.24,100,2022-12-23,2024-01-14
709,21110,Pre-test,52.84,100,2021-02-09,2022-08-25
710,6841,Final,70.56,100,2022-06-21,2024-10-03
711,15180,Final,68.25,100,2025-07-01,2020-12-20
712,19373,Weekly,42.1,100,2023-03-13,2022-06-06
713,10190,Pre-test,80.91,100,2020-05-04,2021-05-02
714,15747,Weekly,73.11,100,2022-09-16,2023-08-18
715,22956,Weekly,41.76,100,2021-11-26,2021-06-15
716,24927,Final,45.4,100,2022-12-11,2024-08-16
717,8804,Weekly,71.88,100,2023-10-28,2020-01-10
718,20702,Pre-test,97.62,100,2020-04-17,2024-10-09
719,17302,Final,53.66,100,2020-12-15,2025-12-28
720,625,Pre-test,58.47,100,2022-01-15,2021-08-21
721,8027,Pre-test,56.96,100,2021-02-06,2025-10-17
722,20617,Pre-test,91.55,100,2024-05-10,2020-04-09
723,1960,Pre-test,62.01,100,2022-08-29,2021-06-19
724,13895,Pre-test,90.17,100,2023-12-19,2022-06-02
725,16307,Final,82.72,100,2025-01-29,2022-10-30
726,8616,Final,46.11,100,2022-08-21,2023-01-09
727,5716,Pre-test,87.48,100,2024-10-26,2024-05-27
728,17850,Pre-test,54.94,100,2025-11-06,2020-03-28
729,22571,Final,97.82,100,2023-06-18,2020-01-14
730,19396,Weekly,58.79,100,2023-10-01,2022-08-15
731,5149,Weekly,54.25,100,2023-05-05,2021-10-01
732,23218,Pre-test,80.64,100,2025-04-15,2021-08-17
733,18913,Weekly,48.31,100,2024-06-10,2023-04-04
734,13238,Pre-test,54.11,100,2024-08-02,2022-08-12
735,22280,Final,53.71,100,2020-03-11,2025-12-23
736,21699,Weekly,44.17,100,2024-02-14,2022-08-21
737,23146,Final,70.79,100,2023-06-07,2023-12-18
738,6093,Weekly,60.75,100,2025-07-08,2022-11-09
739,15710,Weekly,72.09,100,2023-02-22,2025-01-07
740,16871,Pre-test,61.61,100,2024-09-25,2025-10-26
741,16532,Pre-test,99.5,100,2020-08-25,2024-07-09
742,16636,Weekly,65.98,100,2024-05-06,2025-10-03
743,13135,Weekly,53.85,100,2024-02-24,2022-06-04
744,18346,Pre-test,84.2,100,2025-07-08,2021-04-11
745,22459,Weekly,48.83,100,2020-07-10,2020-06-03
746,2896,Final,49.94,100,2020-09-15,2021-11-11
747,24892,Pre-test,95.92,100,2024-10-15,2021-08-09
748,8825,Weekly,66.53,100,2024-02-18,2024-08-02
749,9634,Pre-test,80.37,100,2024-03-12,2024-06-23
750,2860,Pre-test,68.75,100,2020-12-02,2023-03-30
751,20064,Pre-test,88.75,100,2022-08-22,2024-09-24
752,8989,Weekly,41.04,100,2024-08-30,2024-09-04
753,13205,Pre-test,44.88,100,2020-07-12,2025-04-25
754,17453,Final,70.41,100,2024-08-15,2023-08-19
755,11480,Pre-test,70.41,100,2020-11-21,2024-05-28
756,8799,Weekly,47.22,100,2022-11-06,2021-12-04
757,24295,Weekly,86.29,100,2023-04-10,2025-01-13
758,2047,Pre-test,75.75,100,2024-12-26,2024-04-08
759,5619,Pre-test,56.86,100,2021-03-11,2020-11-21
760,16917,Pre-test,67.92,100,2023-04-02,2020-01-20
761,5546,Final,87.62,100,2024-08-10,2024-10-12
762,12713,Weekly,49.83,100,2022-09-19,2021-01-15
763,19446,Final,67.71,100,2024-05-31,2025-05-27
764,22191,Final,89.02,100,2023-11-02,2020-03-01
765,5813,Pre-test,62.67,100,2021-01-17,2025-07-15
766,5993,Pre-test,72.13,100,2025-12-10,2023-05-31
767,22131,Weekly,82.42,100,2020-12-12,2020-06-07
768,20157,Pre-test,61.34,100,2022-05-02,2025-03-26
769,8003,Weekly,47.7,100,2020-02-03,2024-03-01
770,2905,Final,96.89,100,2020-04-17,2021-05-07
771,1619,Final,83.46,100,2025-02-13,2022-08-02
772,14705,Final,95.45,100,2024-06-21,2024-06-07
773,23594,Weekly,71.01,100,2020-12-05,2025-06-06
774,24550,Final,79.87,100,2021-09-06,2023-03-07
775,9617,Weekly,80.9,100,2023-10-03,2021-06-05
776,20019,Pre-test,55.17,100,2022-08-06,2023-07-09
777,21821,Weekly,51.06,100,2022-11-18,2022-05-28
778,1556,Final,53.25,100,2020-08-14,2020-04-07
779,24390,Final,49.65,100,2021-12-02,2021-05-20
780,2343,Final,40.62,100,2020-10-15,2022-02-02
781,3870,Weekly,64.59,100,2021-04-26,2023-01-23
782,19404,Pre-test,42.21,100,2021-08-13,2025-11-26
783,13226,Final,40.65,100,2020-05-18,2020-03-13
784,19647,Weekly,99.78,100,2022-03-26,2021-10-27
785,17506,Final,84.81,100,2021-07-24,2022-01-09
786,3399,Final,87.86,100,2025-07-08,2020-05-16
787,11543,Pre-test,75.31,100,2023-05-21,2024-10-22
788,395,Weekly,45.51,100,2025-04-06,2024-06-11
789,13585,Pre-test,49.7,100,2024-05-24,2024-09-16
790,8265,Final,48.52,100,2024-01-01,2024-11-24
791,2102,Weekly,68.35,100,2024-02-15,2023-07-21
792,8948,Final,47.46,100,2022-01-03,2025-01-03
793,17414,Weekly,44.26,100,2025-03-26,2023-02-05
794,1080,Final,82.71,100,2021-07-17,2022-03-24
795,911,Final,89.22,100,2021-07-08,2022-04-07
796,8740,Pre-test,90.53,100,2024-01-25,2021-10-13
797,15179,Pre-test,41.28,100,2025-12-17,2020-03-17
798,2267,Final,53.18,100,2024-03-04,2022-06-07
799,12281,Weekly,75.87,100,2023-06-16,2024-11-14
800,8513,Pre-test,70.5,100,2020-06-19,2022-03-22
801,12592,Weekly,83.89,100,2020-11-15,2020-04-14
802,18997,Weekly,97.87,100,2020-12-20,2022-01-22
803,1139,Pre-test,66.86,100,2020-04-01,2024-01-19
804,1132,Weekly,45.15,100,2021-08-08,2023-12-06
805,23416,Weekly,72.5,100,2022-01-16,2023-09-03
806,21254,Final,91.71,100,2025-09-20,2020-03-31
807,12909,Weekly,44.37,100,2020-04-27,2024-04-05
808,18570,Final,97.76,100,2023-09-28,2025-07-04
809,19857,Final,48.15,100,2025-02-15,2020-06-17
810,18185,Pre-test,42.29,100,2025-12-26,2020-01-18
811,13112,Final,61.33,100,2020-06-13,2020-11-14
812,21617,Pre-test,66.05,100,2021-12-29,2021-05-08
813,17910,Final,62.45,100,2025-04-27,2025-02-09
814,24510,Pre-test,76.42,100,2023-12-11,2023-09-19
815,8542,Weekly,83.61,100,2023-08-07,2024-10-23
816,22671,Weekly,76.07,100,2023-12-09,2021-01-18
817,62,Weekly,77.88,100,2024-07-14,2024-12-22
818,9465,Pre-test,72.55,100,2025-09-28,2023-11-01
819,7831,Final,50.25,100,2020-04-14,2021-11-01
820,2421,Pre-test,75.39,100,2022-03-09,2024-01-22
821,1544,Weekly,57.79,100,2024-03-13,2022-07-28
822,8461,Final,61.83,100,2020-09-19,2022-05-13
823,14642,Weekly,58.48,100,2023-06-29,2024-04-24
824,14067,Pre-test,68.08,100,2024-09-25,2023-06-20
825,13949,Pre-test,56.7,100,2021-08-31,2024-01-31
826,16921,Weekly,76.09,100,2020-08-31,2022-09-21
827,3623,Weekly,47.08,100,2023-07-28,2020-08-03
828,8123,Weekly,78.48,100,2021-04-10,2025-01-26
829,6052,Final,68.73,100,2023-09-25,2020-09-08
830,69,Weekly,53.26,100,2025-08-25,2022-06-08
831,7588,Final,50.84,100,2025-01-02,2025-09-09
832,12078,Final,95.87,100,2024-03-07,2021-12-18
833,2804,Pre-test,49.9,100,2024-08-27,2025-04-16
834,7818,Pre-test,41.69,100,2022-03-14,2022-12-10
835,2179,Weekly,94.98,100,2025-09-18,2023-10-28
836,14571,Pre-test,95.53,100,2024-11-13,2020-10-17
837,23704,Final,80.92,100,2023-12-31,2024-05-07
838,17476,Weekly,89.13,100,2025-10-10,2020-01-13
839,6031,Pre-test,79.14,100,2020-04-18,2020-10-19
840,10663,Pre-test,69.01,100,2024-11-28,2021-03-14
841,24935,Weekly,63.6,100,2025-07-13,2025-03-03
842,424,Pre-test,62.48,100,2024-07-17,2022-05-22
843,18672,Weekly,80.16,100,2024-09-08,2025-05-21
844,5722,Pre-test,79.18,100,2021-01-10,2024-10-02
845,23293,Final,49.62,100,2025-01-12,2021-07-24
846,12673,Final,71.53,100,2024-08-14,2025-12-28
847,739,Weekly,55.75,100,2022-06-20,2022-05-03
848,11245,Pre-test,43.26,100,2022-10-24,2022-01-21
849,12686,Weekly,56.49,100,2022-06-14,2021-10-17
850,15924,Final,50.58,100,2021-01-17,2020-01-01
851,11342,Weekly,89.97,100,2024-05-13,2021-09-04
852,17975,Pre-test,41.94,100,2022-02-14,2023-08-01
853,23849,Pre-test,80.61,100,2022-10-22,2025-08-23
854,15983,Final,53.4,100,2024-05-19,2024-05-04
855,12939,Pre-test,73.03,100,2020-02-15,2024-09-03
856,12843,Weekly,70.69,100,2025-05-15,2021-03-08
857,23542,Weekly,86.94,100,2024-04-11,2020-10-05
858,13064,Pre-test,77.31,100,2022-04-11,2024-03-22
859,9591,Weekly,83.43,100,2025-12-26,2024-09-20
860,17290,Pre-test,68.21,100,2024-04-30,2020-06-06
861,16656,Pre-test,75.92,100,2021-08-26,2025-11-07
862,4608,Final,59.53,100,2025-12-29,2025-06-28
863,8072,Weekly,82.79,100,2023-12-05,2025-12-10
864,16238,Final,94.55,100,2021-01-01,2021-04-18
865,20526,Weekly,47.61,100,2022-03-26,2020-02-17
866,12315,Weekly,46.28,100,2023-03-31,2023-09-22
867,7777,Pre-test,42.95,100,2025-05-30,2022-07-02
868,14205,Pre-test,87.42,100,2020-01-19,2025-01-11
869,8251,Final,54.18,100,2022-04-25,2020-09-09
870,19360,Final,85.59,100,2022-08-13,2020-10-13
871,4855,Weekly,46.63,100,2025-04-19,2024-06-13
872,2319,Final,41.12,100,2021-05-01,2021-02-11
873,3165,Pre-test,82.47,100,2021-03-31,2020-06-26
874,5773,Pre-test,41.64,100,2024-11-26,2022-11-20
875,21225,Pre-test,80.44,100,2022-05-25,2022-02-23
876,2407,Final,46.88,100,2022-03-27,2024-08-06
877,24935,Final,69.47,100,2022-02-22,2023-10-25
878,5270,Weekly,49.52,100,2024-06-16,2024-07-18
879,19346,Final,50.55,100,2024-10-20,2020-02-13
880,1749,Final,82.12,100,2023-04-22,2023-03-21
881,11707,Pre-test,47.75,100,2020-03-22,2020-07-06
882,20648,Weekly,75.1,100,2024-10-03,2022-08-30
883,5680,Pre-test,79.04,100,2023-06-07,2021-04-21
884,4244,Weekly,45.81,100,2022-08-01,2025-07-13
885,1152,Weekly,84.72,100,2020-02-12,2021-09-22
886,21130,Weekly,70.04,100,2020-01-25,2020-12-05
887,1839,Weekly,56.27,100,2020-05-07,2024-11-14
888,9157,Final,42.14,100,2024-10-29,2024-04-28
889,6840,Weekly,91.2,100,2025-12-31,2024-10-30
890,16769,Weekly,95.95,100,2021-12-23,2021-02-05
891,9367,Weekly,80.35,100,2023-04-10,2023-03-30
892,23987,Pre-test,51.25,100,2025-02-25,2023-02-11
893,1221,Pre-test,79.69,100,2025-05-23,2021-04-19
894,14452,Final,75.22,100,2021-09-11,2022-09-09
895,10892,Weekly,56.84,100,2022-09-09,2022-05-30
896,3923,Weekly,74.23,100,2022-03-10,2021-07-26
897,21998,Weekly,64.32,100,2020-01-09,2023-12-27
898,2247,Pre-test,54.1,100,2024-09-10,2023-01-23
899,20680,Weekly,77.85,100,2024-07-11,2021-06-06
900,384,Pre-test,84.66,100,2021-10-14,2023-06-04
901,8096,Weekly,79.05,100,2024-05-27,2023-03-10
902,4441,Pre-test,63.09,100,2022-12-02,2020-07-28
903,17548,Weekly,64.57,100,2021-10-19,2023-12-17
904,978,Weekly,86.97,100,2020-01-31,2020-03-22
905,2950,Weekly,42.18,100,2021-12-18,2025-05-24
906,9957,Weekly,42.58,100,2022-09-03,2024-10-06
907,1355,Final,97.99,100,2022-06-25,2023-04-01
908,12504,Pre-test,98.24,100,2024-05-03,2025-11-01
909,9163,Pre-test,46.93,100,2024-03-06,2024-10-16
910,18864,Weekly,86.76,100,2022-01-21,2022-09-08
911,1781,Final,71.29,100,2023-06-10,2022-12-23
912,18825,Final,72.56,100,2024-05-08,2021-01-20
913,17929,Pre-test,90.19,100,2023-01-30,2025-10-29
914,19275,Pre-test,56.98,100,2022-07-27,2020-10-04
915,20907,Final,68.04,100,2021-09-10,2024-10-31
916,22517,Weekly,98.62,100,2022-05-31,2021-03-09
917,24609,Final,95.11,100,2020-08-13,2024-09-03
918,24301,Pre-test,94.74,100,2023-01-20,2024-01-30
919,6589,Final,98.15,100,2022-12-19,2022-06-01
920,22663,Pre-test,45.9,100,2022-05-30,2020-01-13
921,15622,Final,85.42,100,2023-05-15,2021-09-21
922,2562,Weekly,77.96,100,2020-03-29,2021-06-18
923,17591,Final,99.1,100,2025-02-26,2020-11-30
